Time,Tag,Flow
1618887392.658961,,"19520008, -3.6000, 26.4667, 25.01, 25.06
"
1618887392.6639705,,"19525000, -4.5833, 28.8667, 25.01, 25.05
"
1618887392.668971,,"19530004, -2.4833, 30.2167, 25.00, 25.05
"
1618887392.6739402,,"19535004, -5.3500, 29.0333, 25.00, 25.06
"
1618887392.6789377,,"19540008, -3.3833, 31.1333, 25.00, 25.08
"
1618887392.683916,,"19545004, -5.0167, 31.1167, 25.01, 25.08
"
1618887392.688882,,"19550008, -5.3833, 33.9833, 25.01, 25.06
"
1618887392.6938686,,"19555000, -5.0000, 35.7000, 25.04, 25.05
"
1618887392.6988893,,"19560008, -5.8667, 37.5000, 25.04, 25.09
"
1618887392.7038424,,"19565000, -4.4333, 36.3833, 25.00, 25.09
"
1618887392.708837,,"19570008, -5.4833, 40.6167, 25.01, 25.08
"
1618887392.7138188,,"19575000, -4.9167, 41.3167, 25.00, 25.05
"
1618887392.7188025,,"19580000, -6.8500, 40.6333, 25.00, 25.05
"
1618887392.7237895,,"19585008, -8.4000, 42.8667, 25.00, 25.06
"
1618887392.7287889,,"19590000, -10.0833, 41.5000, 25.01, 25.08
"
1618887392.7337632,,"19595008, -8.8667, 41.3833, 25.01, 25.06
"
1618887392.7387495,,"19600000, -9.0167, 45.3500, 25.05, 25.06
"
1618887392.7437367,,"19605004, -10.4833, 44.1500, 24.98, 25.07
"
1618887392.7487388,,"19610008, -14.2333, 46.4500, 25.02, 25.09
"
1618887392.753728,,"19615000, -13.6333, 46.4167, 25.02, 25.09
"
1618887392.7586966,,"19620008, -12.0000, 46.7333, 24.98, 25.08
"
1618887392.7636838,,"19625004, -11.7667, 46.1833, 25.02, 25.09
"
1618887392.7676728,,"19630008, -13.4167, 47.2500, 25.02, 25.06
"
1618887392.7726598,,"19635000, -8.3500, 46.8000, 25.02, 25.06
"
1618887392.7786446,,"19640000, -9.9500, 48.5667, 25.02, 25.06
"
1618887392.7826335,,"19645004, -8.6500, 52.5000, 25.01, 25.04
"
1618887392.7876434,,"19650000, -9.6000, 51.6833, 25.01, 25.04
"
1618887392.792607,,"19655000, -8.0333, 51.8833, 25.00, 25.09
"
1618887392.7975936,,"19660000, -8.1667, 51.0500, 25.02, 25.05
"
1618887392.8025818,,"19665000, -9.9833, 51.5833, 25.00, 25.05
"
1618887392.8075855,,"19670004, -10.8167, 53.5500, 25.00, 25.05
"
1618887392.8125734,,"19675000, -9.8333, 53.2167, 25.02, 25.07
"
1618887392.8175647,,"19680004, -9.2167, 56.2333, 25.00, 25.06
"
1618887392.8225467,,"19685000, -6.2167, 55.1667, 25.00, 25.06
"
1618887392.8275332,,"19690000, -9.0667, 57.3167, 25.00, 25.03
"
1618887392.8325198,,"19695000, -9.3000, 56.1667, 25.04, 25.07
"
1618887392.8375077,,"19700000, -11.8833, 53.7333, 25.02, 25.07
"
1618887392.8424938,,"19705008, -9.9667, 55.7000, 25.02, 25.08
"
1618887392.8474889,,"19710008, -9.2833, 55.2833, 25.04, 25.05
"
1618887392.8524666,,"19715008, -6.8000, 52.7833, 25.04, 25.06
"
1618887392.8574533,,"19720004, -6.3167, 54.4167, 25.05, 25.06
"
1618887392.8624406,,"19725004, -8.4667, 55.7000, 25.05, 25.08
"
1618887392.8674276,,"19730000, -9.5167, 52.5333, 25.02, 25.06
"
1618887392.8724196,,"19735000, -9.9667, 51.0000, 25.02, 25.06
"
1618887392.8774014,,"19740004, -10.3000, 49.8833, 25.01, 25.12
"
1618887392.882388,,"19745004, -9.5333, 55.0833, 25.01, 25.08
"
1618887392.8873804,,"19750004, -16.9333, 52.2667, 25.00, 25.07
"
1618887392.8923619,,"19755008, -9.9167, 52.1000, 25.02, 25.07
"
1618887392.8973293,,"19760008, -9.1833, 52.6833, 25.02, 25.06
"
1618887392.9023166,,"19765000, -7.1500, 48.2833, 24.96, 25.10
"
1618887392.907336,,"19770004, -10.6667, 47.6667, 25.00, 25.10
"
1618887392.9132037,,"19775000, -11.1333, 47.9167, 25.00, 25.07
"
1618887392.9181747,,"19780004, -13.9500, 49.5833, 25.00, 25.06
"
1618887392.923143,,"19785004, -15.0000, 50.0333, 25.00, 25.08
"
1618887392.928065,,"19790004, -9.6500, 49.6167, 25.03, 25.08
"
1618887392.9330163,,"19795008, -11.3167, 45.7167, 25.00, 25.06
"
1618887392.9379902,,"19800004, -13.4333, 47.0333, 25.00, 25.07
"
1618887392.9429288,,"19805008, -13.1000, 46.4333, 25.01, 25.07
"
1618887392.9481084,,"19810008, -11.5500, 45.8333, 25.02, 25.08
"
1618887392.952943,,"19815008, -13.4833, 48.2333, 25.02, 25.08
"
1618887392.9579153,,"19820008, -14.4667, 46.8000, 25.03, 25.10
"
1618887392.9621868,,"19825004, -6.8667, 50.4833, 25.04, 25.10
"
1618887392.9671657,,"19830008, -8.5000, 51.4833, 24.98, 25.09
"
1618887392.9721525,,"19835008, -9.9333, 49.8833, 24.98, 25.03
"
1618887392.9771488,,"19840000, -9.4500, 53.1167, 24.98, 25.03
"
1618887392.9821258,,"19845000, -9.5833, 50.1167, 24.98, 25.06
"
1618887392.987094,,"19850008, -9.2833, 50.8833, 25.00, 25.09
"
1618887392.992105,,"19855008, -7.7833, 55.1667, 25.00, 25.08
"
1618887392.9970913,,"19860000, -7.8667, 53.5500, 25.00, 25.08
"
1618887393.0020547,,"19865008, -12.8500, 52.8000, 25.00, 25.04
"
1618887393.0070412,,"19870004, -8.8167, 48.2667, 25.00, 25.08
"
1618887393.012028,,"19875008, -7.1833, 51.0833, 25.00, 25.08
"
1618887393.017044,,"19880004, -6.5833, 51.4000, 25.03, 25.06
"
1618887393.0220237,,"19885008, -8.3167, 50.2000, 25.02, 25.07
"
1618887393.0270116,,"19890008, -8.4167, 47.9000, 25.02, 25.07
"
1618887393.0320013,,"19895008, -9.4667, 50.1667, 25.03, 25.08
"
1618887393.0369813,,"19900000, -7.4333, 47.4000, 25.02, 25.06
"
1618887393.0419686,,"19905008, -8.4167, 49.2667, 25.03, 25.07
"
1618887393.0469594,,"19910000, -11.0333, 45.8167, 25.03, 25.07
"
1618887393.0521452,,"19915008, -8.6167, 46.9333, 24.98, 25.07
"
1618887393.0571659,,"19920008, -11.2333, 46.5500, 25.00, 25.07
"
1618887393.062141,,"19925004, -9.6500, 43.8167, 25.00, 25.07
"
1618887393.067106,,"19930000, -11.5000, 45.3000, 25.02, 25.07
"
1618887393.072092,,"19935000, -10.2167, 47.0333, 25.02, 25.02
"
1618887393.077079,,"19940000, -10.4833, 49.2167, 25.00, 25.05
"
1618887393.0820947,,"19945004, -10.7667, 49.3000, 25.00, 25.05
"
1618887393.0870528,,"19950004, -9.3667, 50.3333, 24.98, 25.06
"
1618887393.0920396,,"19955000, -10.1833, 51.9000, 25.02, 25.08
"
1618887393.094553,,"19960008, -9.6500, 50.3000, 25.00, 25.08
"
1618887393.094553,,"19965004, -9.7667, 46.2333, 25.00, 25.08
"
1618887393.1045563,,"19970000, -9.1833, 47.4333, 25.00, 25.08
"
1618887393.1045563,,"19975000, -8.8333, 49.7167, 25.03, 25.05
"
1618887393.1145558,,"19980004, -7.6000, 49.8167, 25.03, 25.05
"
1618887393.1145558,,"19985000, -4.8667, 51.7833, 24.99, 25.05
"
1618887393.124555,,"19990004, -6.5333, 49.8167, 25.02, 25.05
"
1618887393.124555,,"19995004, -8.7333, 50.3167, 25.01, 25.05
"
1618887393.1345546,,"20000000, -7.9167, 46.3667, 25.01, 25.08
"
1618887393.1345546,,"20005004, -8.5500, 46.0500, 25.02, 25.05
"
1618887393.1445546,,"20010000, -5.4000, 47.6000, 25.02, 25.07
"
1618887393.1445546,,"20015004, -8.1167, 47.7000, 25.01, 25.07
"
1618887393.1545782,,"20020004, -7.3333, 48.7333, 25.01, 25.05
"
1618887393.1545782,,"20025000, -7.3167, 45.0167, 25.00, 25.10
"
1618887393.1645558,,"20030004, -14.3167, 44.6500, 24.97, 25.10
"
1618887393.1645558,,"20035008, -7.4000, 40.6667, 24.97, 25.09
"
1618887393.1745555,,"20040008, -10.3333, 44.5167, 24.98, 25.06
"
1618887393.1745555,,"20045000, -16.5167, 43.1667, 25.01, 25.03
"
1618887393.1845562,,"20050004, -11.0167, 43.2500, 25.03, 25.03
"
1618887393.1920648,,"20055008, -11.5500, 45.5500, 25.03, 25.07
"
1618887393.1920648,,"20060000, -11.9167, 45.2000, 25.00, 25.03
"
1618887393.2021024,,"20065004, -7.9833, 46.6667, 25.04, 25.03
"
1618887393.2021024,,"20070004, -8.8167, 51.3500, 24.98, 25.06
"
1618887393.2120686,,"20075000, -8.9333, 50.3500, 24.98, 25.02
"
1618887393.2120686,,"20080008, -12.7667, 46.9667, 25.01, 25.02
"
1618887393.2220838,,"20085004, -7.8833, 47.0833, 25.00, 25.10
"
1618887393.2220838,,"20090008, -8.0667, 50.4000, 25.00, 25.05
"
1618887393.2220838,,"20095004, -6.9500, 48.8833, 25.01, 25.04
"
1618887393.2320695,,"20100008, -8.1667, 46.5333, 25.01, 25.04
"
1618887393.2320695,,"20105000, -8.3167, 47.0333, 25.04, 25.08
"
1618887393.2420688,,"20110008, -7.1167, 47.1500, 25.04, 25.08
"
1618887393.2420688,,"20115000, -9.0833, 44.8000, 25.04, 25.08
"
1618887393.2534094,,"20120000, -7.9667, 43.9667, 25.01, 25.09
"
1618887393.2534094,,"20125000, -8.5500, 44.4333, 25.00, 25.06
"
1618887393.263413,,"20130000, -9.8833, 40.0167, 25.00, 25.10
"
1618887393.263413,,"20135000, -8.9000, 41.5833, 25.05, 25.10
"
1618887393.2734547,,"20140008, -9.5833, 43.1333, 25.00, 25.06
"
1618887393.2734547,,"20145008, -10.6667, 43.5667, 25.00, 25.06
"
1618887393.2834134,,"20150000, -8.4167, 43.6167, 25.02, 25.06
"
1618887393.2834134,,"20155004, -9.0667, 42.4167, 25.05, 25.05
"
1618887393.291919,,"20160000, -11.3333, 44.3167, 25.02, 25.08
"
1618887393.3019214,,"20165000, -6.3667, 46.7167, 25.02, 25.06
"
1618887393.3019214,,"20170004, -9.3667, 49.1333, 25.00, 25.06
"
1618887393.3119543,,"20175004, -7.4000, 48.7667, 25.01, 25.06
"
1618887393.3119543,,"20180000, -11.4000, 50.4500, 25.00, 25.06
"
1618887393.3119543,,"20185008, -9.9167, 46.2500, 25.00, 25.06
"
1618887393.3219244,,"20190004, -10.7500, 47.1000, 25.02, 25.07
"
1618887393.3219244,,"20195000, -5.6500, 45.2667, 25.02, 25.06
"
1618887393.3319244,,"20200000, -6.8667, 50.0500, 25.02, 25.05
"
1618887393.3319244,,"20205008, -7.5500, 44.2667, 25.02, 25.05
"
1618887393.3419235,,"20210008, -12.0167, 45.4833, 25.04, 25.07
"
1618887393.3419235,,"20215000, -8.2000, 44.4500, 25.01, 25.07
"
1618887393.351923,,"20220004, -11.2167, 47.4500, 25.01, 25.07
"
1618887393.351923,,"20225004, -7.3000, 49.0333, 25.02, 25.08
"
1618887393.3619244,,"20230008, -8.2167, 43.4667, 25.00, 25.07
"
1618887393.3619244,,"20235008, -10.1167, 40.5333, 24.97, 25.06
"
1618887393.3719237,,"20240004, -10.7667, 43.4667, 24.97, 25.06
"
1618887393.3719237,,"20245004, -9.2333, 47.7833, 25.01, 25.08
"
1618887393.3819237,,"20250008, -11.8333, 48.0667, 25.02, 25.05
"
1618887393.3819237,,"20255008, -10.6500, 46.3833, 25.02, 25.05
"
1618887393.3919265,,"20260008, -9.1000, 50.9333, 25.00, 25.06
"
1618887393.3919265,,"20265000, -10.9000, 52.6500, 25.02, 25.06
"
1618887393.4019253,,"20270000, -10.5167, 51.5667, 25.01, 25.09
"
1618887393.4019253,,"20275000, -9.0667, 53.1833, 25.01, 25.09
"
1618887393.4119253,,"20280000, -9.7833, 52.3167, 25.02, 25.04
"
1618887393.4119253,,"20285000, -9.1333, 53.4000, 25.00, 25.08
"
1618887393.4219258,,"20290000, -11.6167, 50.4333, 25.00, 25.08
"
1618887393.4219258,,"20295008, -9.7167, 49.0500, 25.00, 25.08
"
1618887393.4319265,,"20300000, -5.9500, 46.5667, 25.01, 25.06
"
1618887393.4319265,,"20305008, -8.0167, 46.4500, 24.99, 25.06
"
1618887393.441925,,"20310008, -11.5333, 45.7167, 24.99, 25.07
"
1618887393.441925,,"20315004, -10.3000, 47.6667, 25.00, 25.06
"
1618887393.4519365,,"20320008, -9.5833, 49.2167, 24.99, 25.07
"
1618887393.4519365,,"20325000, -12.1500, 48.2500, 25.03, 25.07
"
1618887393.4630117,,"20330000, -11.7667, 47.8167, 25.03, 25.06
"
1618887393.4630117,,"20335000, -9.9000, 47.5667, 25.01, 25.06
"
1618887393.473015,,"20340008, -12.2500, 47.7500, 24.99, 25.06
"
1618887393.473015,,"20345008, -13.0333, 44.6500, 25.00, 25.02
"
1618887393.4830148,,"20350000, -11.8000, 47.4167, 25.00, 25.07
"
1618887393.4830148,,"20355004, -12.4667, 47.3333, 24.99, 25.12
"
1618887393.4920204,,"20360004, -8.3833, 54.8167, 25.00, 25.12
"
1618887393.4920204,,"20365008, -12.3333, 52.0000, 25.00, 25.08
"
1618887393.502037,,"20370000, -12.9500, 53.7333, 25.03, 25.08
"
1618887393.502037,,"20375000, -8.2667, 55.2833, 25.03, 25.08
"
1618887393.5131657,,"20380004, -8.3500, 54.8000, 25.02, 25.04
"
1618887393.5131657,,"20385004, -7.8000, 56.3500, 25.02, 25.05
"
1618887393.5231798,,"20390004, -9.8667, 53.9000, 25.02, 25.06
"
1618887393.5231798,,"20395000, -10.1167, 53.0333, 25.01, 25.06
"
1618887393.5331821,,"20400004, -9.2667, 52.7333, 25.01, 25.04
"
1618887393.5331821,,"20405004, -8.7167, 51.1000, 25.01, 25.05
"
1618887393.5431697,,"20410004, -8.2833, 52.2667, 25.01, 25.05
"
1618887393.5431697,,"20415008, -9.0333, 53.6833, 25.04, 25.06
"
1618887393.5531914,,"20420004, -10.1333, 52.8500, 25.04, 25.10
"
1618887393.5531914,,"20425004, -12.5667, 52.2167, 24.98, 25.08
"
1618887393.5631688,,"20430008, -11.4500, 50.3333, 24.98, 25.08
"
1618887393.5631688,,"20435004, -7.9667, 49.8333, 25.02, 25.05
"
1618887393.5731761,,"20440008, -11.6167, 52.9833, 25.02, 25.08
"
1618887393.5731761,,"20445000, -11.4500, 52.3500, 25.00, 25.08
"
1618887393.583169,,"20450008, -8.5167, 53.4167, 25.05, 25.06
"
1618887393.583169,,"20455000, -11.6500, 57.4333, 24.99, 25.08
"
1618887393.592177,,"20460004, -12.6333, 55.8667, 24.99, 25.08
"
1618887393.592177,,"20465008, -10.9833, 59.9333, 25.02, 25.08
"
1618887393.6021905,,"20470008, -12.0500, 62.1833, 25.02, 25.04
"
1618887393.6021905,,"20475008, -10.4000, 62.3833, 25.02, 25.05
"
1618887393.6121883,,"20480004, -11.3500, 62.7667, 25.00, 25.05
"
1618887393.6121883,,"20485004, -11.6000, 62.1167, 25.03, 25.07
"
1618887393.6221812,,"20490000, -9.8333, 60.8333, 25.04, 25.06
"
1618887393.6221812,,"20495000, -10.8333, 60.3833, 25.04, 25.06
"
1618887393.6321833,,"20500008, -13.3500, 60.5500, 25.02, 25.07
"
1618887393.6321833,,"20505008, -15.6000, 61.6167, 25.00, 25.06
"
1618887393.6421878,,"20510008, -11.3000, 59.0833, 25.03, 25.06
"
1618887393.6421878,,"20515008, -9.6333, 61.5000, 25.03, 25.06
"
1618887393.652188,,"20520008, -12.1500, 65.0667, 25.02, 25.07
"
1618887393.652188,,"20525000, -13.4833, 57.8333, 25.01, 25.06
"
1618887393.6621847,,"20530000, -16.2500, 52.1500, 25.01, 25.06
"
1618887393.6621847,,"20535000, -11.5667, 56.3333, 25.02, 25.07
"
1618887393.672192,,"20540008, -14.6500, 60.7333, 25.02, 25.03
"
1618887393.672192,,"20545000, -12.7167, 59.0667, 25.02, 25.06
"
1618887393.682182,,"20550004, -13.2667, 57.2500, 25.02, 25.06
"
1618887393.682182,,"20555004, -14.1167, 58.4333, 25.02, 25.05
"
1618887393.6922135,,"20560000, -14.0500, 61.0000, 25.02, 25.07
"
1618887393.6922135,,"20565000, -14.8833, 61.4000, 25.01, 25.07
"
1618887393.7022157,,"20570008, -16.7167, 63.9833, 25.01, 25.07
"
1618887393.7022157,,"20575008, -14.1500, 64.8667, 25.00, 25.07
"
1618887393.7121854,,"20580000, -10.0667, 66.1667, 25.03, 25.11
"
1618887393.7121854,,"20585004, -11.2333, 67.9000, 25.03, 25.11
"
1618887393.7221851,,"20590008, -12.6667, 68.1167, 25.00, 25.06
"
1618887393.7221851,,"20595000, -13.0500, 60.5833, 25.00, 25.07
"
1618887393.7321854,,"20600000, -12.8833, 65.3000, 25.03, 25.07
"
1618887393.7321854,,"20605008, -12.8167, 60.4500, 25.03, 25.10
"
1618887393.7421865,,"20610004, -14.5667, 58.8667, 24.98, 25.08
"
1618887393.7421865,,"20615008, -13.1000, 62.4333, 25.00, 25.05
"
1618887393.752185,,"20620008, -14.2667, 58.1333, 25.00, 25.05
"
1618887393.752185,,"20625000, -10.9833, 57.9833, 25.00, 25.04
"
1618887393.7621865,,"20630000, -12.7000, 56.3500, 25.00, 25.08
"
1618887393.7621865,,"20635000, -13.5167, 50.1000, 25.02, 25.08
"
1618887393.7721865,,"20640008, -14.8833, 51.2500, 25.02, 25.09
"
1618887393.7721865,,"20645004, -11.2167, 53.7333, 25.02, 25.06
"
1618887393.7821875,,"20650004, -14.0333, 55.7667, 24.98, 25.08
"
1618887393.7821875,,"20655000, -13.8500, 53.8333, 25.02, 25.08
"
1618887393.7921872,,"20660008, -13.2167, 52.0000, 25.02, 25.04
"
1618887393.7921872,,"20665008, -11.3667, 55.8500, 25.00, 25.07
"
1618887393.8021863,,"20670000, -10.7000, 52.7500, 25.01, 25.07
"
1618887393.8021863,,"20675008, -10.6000, 48.4667, 25.03, 25.08
"
1618887393.81221,,"20680000, -10.1167, 52.0500, 25.03, 25.07
"
1618887393.81221,,"20685008, -7.3000, 52.0833, 25.00, 25.09
"
1618887393.8221903,,"20690008, -9.3667, 53.3333, 25.02, 25.09
"
1618887393.8221903,,"20695008, -11.7667, 51.3333, 25.02, 25.10
"
1618887393.8321872,,"20700000, -7.6333, 50.0667, 25.00, 25.08
"
1618887393.8321872,,"20705000, -9.0500, 47.9500, 25.03, 25.08
"
1618887393.8421888,,"20710008, -7.4167, 50.9500, 25.02, 25.09
"
1618887393.8421888,,"20715008, -8.7500, 48.5833, 25.02, 25.12
"
1618887393.8522067,,"20720004, -6.5167, 45.4667, 24.98, 25.12
"
1618887393.8522067,,"20725004, -7.4667, 43.2833, 25.00, 25.09
"
1618887393.8622146,,"20730004, -6.7333, 44.4000, 25.00, 25.06
"
1618887393.8622146,,"20735008, -9.3000, 41.3667, 25.00, 25.06
"
1618887393.872189,,"20740008, -8.4167, 38.3167, 25.02, 25.06
"
1618887393.872189,,"20745008, -8.1167, 36.6167, 24.98, 25.05
"
1618887393.882189,,"20750008, -9.2667, 38.8833, 24.98, 25.08
"
1618887393.882189,,"20755008, -9.0667, 38.1167, 24.98, 25.08
"
1618887393.8921874,,"20760008, -7.9167, 38.5833, 25.03, 25.08
"
1618887393.8921874,,"20765000, -8.3833, 41.1167, 25.01, 25.07
"
1618887393.9021893,,"20770004, -7.3667, 39.2500, 25.01, 25.04
"
1618887393.9021893,,"20775000, -9.4667, 37.4333, 25.02, 25.04
"
1618887393.9121897,,"20780004, -7.0667, 43.4667, 25.02, 25.10
"
1618887393.9121897,,"20785004, -7.5000, 42.7667, 25.00, 25.05
"
1618887393.9221907,,"20790000, -5.1500, 44.5667, 25.00, 25.05
"
1618887393.9221907,,"20795008, -7.3500, 43.4833, 25.01, 25.06
"
1618887393.9322114,,"20800000, -10.2500, 44.0000, 25.00, 25.06
"
1618887393.9322114,,"20805000, -8.3833, 39.5167, 25.00, 25.08
"
1618887393.9422197,,"20810008, -9.1500, 44.3000, 25.02, 25.08
"
1618887393.9422197,,"20815016, -10.0333, 42.4833, 25.02, 25.07
"
1618887393.9521906,,"20820000, -4.8000, 40.6500, 25.03, 25.09
"
1618887393.9521906,,"20825000, -4.9500, 40.7667, 25.03, 25.09
"
1618887393.962191,,"20830000, -7.3667, 40.8167, 25.00, 25.07
"
1618887393.962191,,"20835008, -7.2167, 37.4667, 24.97, 25.06
"
1618887393.9721909,,"20840004, -5.5333, 35.9667, 25.02, 25.09
"
1618887393.9721909,,"20845004, -8.6333, 33.5500, 25.02, 25.09
"
1618887393.9821916,,"20850004, -4.7333, 35.6500, 25.00, 25.08
"
1618887393.9821916,,"20855000, -3.7167, 36.4833, 25.04, 25.06
"
1618887393.9921927,,"20860004, -4.5000, 35.3833, 25.04, 25.06
"
1618887393.9921927,,"20865008, -5.0667, 33.0833, 24.97, 25.04
"
1618887394.002192,,"20870004, -4.1167, 30.2833, 25.01, 25.09
"
1618887394.002192,,"20875004, -4.7667, 30.0167, 25.00, 25.03
"
1618887394.012193,,"20880004, -6.5500, 28.9000, 25.00, 25.03
"
1618887394.012193,,"20885004, -6.5167, 30.7333, 25.00, 25.09
"
1618887394.022197,,"20890000, -6.2500, 30.7000, 24.96, 25.09
"
1618887394.022197,,"20895008, -6.9333, 31.0333, 24.98, 25.09
"
1618887394.0321925,,"20900008, -5.0167, 30.6000, 24.98, 25.08
"
1618887394.0321925,,"20905004, -4.7167, 29.1500, 25.02, 25.05
"
1618887394.042192,,"20910004, -5.4000, 27.6167, 25.02, 25.05
"
1618887394.042192,,"20915004, -3.8500, 26.5333, 25.02, 25.09
"
1618887394.052192,,"20920004, -3.5000, 22.1000, 25.02, 25.06
"
1618887394.052192,,"20925004, -3.4000, 20.8000, 25.00, 25.08
"
1618887394.0622058,,"20930008, -4.4167, 21.1667, 25.07, 25.08
"
1618887394.0622058,,"20935000, -4.0667, 20.8667, 25.07, 25.08
"
1618887394.072192,,"20940004, -1.7167, 18.7333, 25.02, 25.05
"
1618887394.072192,,"20945000, -3.5833, 20.0667, 25.03, 25.05
"
1618887394.0821934,,"20950004, -2.2667, 20.4167, 25.03, 25.04
"
1618887394.0821934,,"20955008, -4.6333, 20.4000, 25.04, 25.08
"
1618887394.0921938,,"20960004, -2.8333, 22.1000, 25.06, 25.06
"
1618887394.0921938,,"20965008, -2.0833, 21.4667, 25.04, 25.06
"
1618887394.1021934,,"20970004, -2.7667, 22.4333, 25.04, 25.10
"
1618887394.1021934,,"20975004, -2.0667, 20.5000, 25.01, 25.07
"
1618887394.112195,,"20980000, -1.5333, 19.6333, 25.00, 25.07
"
1618887394.112195,,"20985004, -1.4167, 17.7833, 25.01, 25.07
"
1618887394.1222074,,"20990008, -2.0833, 18.1667, 25.01, 25.08
"
1618887394.1222074,,"20995004, -1.9500, 13.9833, 24.98, 25.09
"
1618887394.1321945,,"21000008, -1.4667, 11.9000, 25.01, 25.09
"
1618887394.1321945,,"21005004, -1.9000, 12.2000, 25.01, 25.09
"
1618887394.1421945,,"21010004, -9.6333, 2.1333, 25.00, 25.06
"
1618887394.1421945,,"21015000, 3.6167, 2.6333, 25.02, 25.06
"
1618887394.1521947,,"21020000, 1.8333, 2.5667, 25.01, 25.08
"
1618887394.1521947,,"21025008, -2.8667, -2.8167, 25.01, 25.07
"
1618887394.1622,,"21030004, -0.0833, -0.9833, 25.03, 25.07
"
1618887394.1622,,"21035004, 1.7833, 1.6000, 25.02, 25.07
"
1618887394.1722002,,"21040000, -1.0833, -0.9833, 25.00, 25.05
"
1618887394.1722002,,"21045000, -1.0500, -1.0333, 25.00, 25.06
"
1618887394.1821995,,"21050004, 0.9500, 0.9833, 25.00, 25.06
"
1618887394.1821995,,"21055008, -0.1333, -0.0500, 25.01, 25.10
"
1618887394.1922,,"21060008, -1.0833, -0.8667, 25.01, 25.09
"
1618887394.1922,,"21065004, 0.3667, 0.5167, 25.00, 25.10
"
1618887394.2021942,,"21070000, 0.2000, 0.3667, 25.00, 25.10
"
1618887394.2021942,,"21075004, -0.7000, -0.6000, 25.04, 25.09
"
1618887394.2121973,,"21080004, -0.1000, 0.0333, 25.04, 25.08
"
1618887394.2121973,,"21085004, 0.3167, 0.4000, 25.00, 25.08
"
1618887394.2222188,,"21090004, -0.3500, -0.2000, 25.03, 25.06
"
1618887394.2222188,,"21095008, -0.2833, -0.2167, 25.01, 25.08
"
1618887394.232197,,"21100004, 0.1667, 0.2833, 25.01, 25.04
"
1618887394.232197,,"21105004, -0.0500, 0.0000, 25.02, 25.04
"
1618887394.2421975,,"21110004, -0.2167, -0.2000, 25.00, 25.07
"
1618887394.2421975,,"21115004, 0.0500, 0.1167, 25.00, 25.09
"
1618887394.2521985,,"21120000, 0.0833, 0.1167, 25.02, 25.09
"
1618887394.2521985,,"21125004, -0.2000, -0.1333, 25.02, 25.09
"
1618887394.2622237,,"21130004, -0.0167, -0.0167, 25.04, 25.09
"
1618887394.2622237,,"21135004, 0.0500, 0.0667, 25.04, 25.09
"
1618887394.2722247,,"21140000, -0.0833, -0.0833, 25.04, 25.08
"
1618887394.2722247,,"21145000, -0.0333, -0.1000, 25.03, 25.08
"
1618887394.282198,,"21150004, 0.0333, 0.1333, 25.02, 25.08
"
1618887394.282198,,"21155008, -0.0333, -0.0167, 25.02, 25.08
"
1618887394.2921982,,"21160000, -0.0667, -0.0500, 25.03, 25.07
"
1618887394.2921982,,"21165004, 0.0667, 0.0833, 25.01, 25.08
"
1618887394.3021996,,"21170000, -0.0167, 0.0833, 25.01, 25.08
"
1618887394.3021996,,"21175008, -0.0667, -0.0167, 25.04, 25.08
"
1618887394.3121989,,"21180000, -0.0333, -0.0500, 25.04, 25.07
"
1618887394.3121989,,"21185000, -0.0333, 0.0667, 25.04, 25.05
"
1618887394.3221989,,"21190008, -0.0167, 0.0167, 25.04, 25.05
"
1618887394.3221989,,"21195004, -0.0333, 0.0333, 25.04, 25.05
"
1618887394.3321993,,"21200008, 0.0167, -0.0167, 25.00, 25.04
"
1618887394.3321993,,"21205000, 0.0000, -0.0167, 25.00, 25.04
"
1618887394.3422348,,"21210000, -0.0500, -0.0333, 25.00, 25.06
"
1618887394.3422348,,"21215004, -0.0167, 0.0333, 25.02, 25.08
"
1618887394.3521981,,"21220004, 0.0333, 0.0000, 25.00, 25.06
"
1618887394.3521981,,"21225008, -0.0667, -0.0500, 25.00, 25.06
"
1618887394.3622413,,"21230004, -0.0500, -0.0167, 25.03, 25.08
"
1618887394.3622413,,"21235008, -0.0333, -0.0167, 25.01, 25.06
"
1618887394.3722954,,"21240000, -0.0167, 0.0000, 25.03, 25.06
"
1618887394.3722954,,"21245008, -0.0167, 0.0000, 25.03, 25.06
"
1618887394.382199,,"21250000, 0.0333, 0.0667, 25.00, 25.10
"
1618887394.382199,,"21255004, -0.0667, 0.0000, 24.98, 25.08
"
1618887394.3922036,,"21260000, 0.0167, -0.0500, 25.02, 25.08
"
1618887394.3922036,,"21265000, -0.0833, 0.0167, 25.02, 25.04
"
1618887394.4022272,,"21270008, -0.0167, 0.0333, 25.00, 25.06
"
1618887394.4022272,,"21275000, 0.0000, -0.1000, 25.00, 25.06
"
1618887394.412201,,"21280004, -0.0167, 0.0167, 25.00, 25.11
"
1618887394.412201,,"21285004, 0.0167, -0.0167, 25.01, 25.07
"
1618887394.422202,,"21290008, 0.0000, 0.0167, 25.04, 25.06
"
1618887394.422202,,"21295008, -0.1000, -0.0833, 25.02, 25.06
"
1618887394.4322014,,"21300004, -0.0167, -0.0500, 25.02, 25.08
"
1618887394.4322014,,"21305004, -0.0667, -0.0500, 24.98, 25.08
"
1618887394.4422052,,"21310008, -0.0667, -0.1167, 24.98, 25.08
"
1618887394.4422052,,"21315000, -0.0833, -0.1000, 25.00, 25.06
"
